episode,step,timestep,actor_loss,critic_loss,entropy,action_std,step_reward,cumulative_reward
0,1,128,-0.2311023436486721,0.6883025467395782,59.02028147379557,0.2,-0.01,2.406470588235295
0,130,-2.603529411764705,130,0.2,collision
1,2,256,-0.23268619800607362,0.40953965733448666,59.135500272115074,0.2,-0.01,2.4264705882352984
1,3,384,-0.2329340639213721,0.3936709749201934,59.25071875254313,0.2,-0.01,1.1464705882353066
1,406,-4.063529411764693,276.0,0.2,collision
2,4,512,-0.26530412460366887,0.6253735000888506,59.36593882242838,0.2,-0.01,-1.0600000000000007
2,528,4.849411764705884,122.0,0.2,collision
3,5,640,-0.2772020325064659,0.5428628958761692,59.4811585744222,0.2,-0.01,-1.1200000000000008
3,6,768,-0.30692431330680847,0.5524251498281956,59.59637705485026,0.2,-0.01,-2.399999999999993
3,7,896,-0.2422948144376278,0.45049649849534035,59.71159648895264,0.2,-0.01,0.006470588235317669
3,8,1024,-0.25243353595336276,0.5112821484605471,59.82681369781494,0.2,-0.01,-1.2735294117646832
3,9,1152,-0.27846095338463783,0.458860424036781,59.942033449808754,0.2,-0.01,1.1329411764706165
3,1168,0.9729411764706164,640.0,0.2,episode_length
4,1223,-5.54,55.0,0.2,collision
5,1269,-0.06705882352940407,46.0,0.2,collision
6,10,1280,-0.26466701552271843,0.47185173134009045,60.05725351969401,0.2,-0.01,-0.10999999999999999
